1553709143593	webdriver::httpapi	DEBUG	Creating routes
1553709176587	Marionette	DEBUG	0 <- [1,6,{"error":"invalid session id","message":"Tried to run command without establishing a connection","stacktrace":"WebDriver ... et@chrome://marionette/content/server.js:235:8\n_onJSONObjectReady/<@chrome://marionette/content/transport.js:493:9\n"},null]
[Parent 3492, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 1216, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 121553709176595	Marionette	DEBUG	Closed connection 0
[Parent 3492, Gecko_IOThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 7440, Chrome_ChildThread] WARNING: pipe error: 109: file z:/build/build/src/ipc/chromium/src/chrome/common/ipc_channel_win.cc, line 332
[Child 7440, Chrome_ChildThread]1553709176735	Marionette	DEBUG	Resetting recommended pref apz.content_response_timeout
1553709176735	Marionette	DEBUG	Resetting recommended pref browser.contentblocking.introCount
1553709176736	Marionette	DEBUG	Resetting recommended pref browser.download.panel.shown
1553709176736	Marionette	DEBUG	Resetting recommended pref browser.newtabpage.enabled
1553709176736	Marionette	DEBUG	Resetting recommended pref browser.pagethumbnails.capturing_disabled
1553709176736	Marionette	DEBUG	Resetting recommended pref browser.search.update
1553709176736	Marionette	DEBUG	Resetting recommended pref browser.tabs.disableBackgroundZombification
1553709176736	Marionette	DEBUG	Resetting recommended pref browser.tabs.warnOnCloseOtherTabs
1553709176736	Marionette	DEBUG	Resetting recommended pref browser.tabs.warnOnOpen
1553709176736	Marionette	DEBUG	Resetting recommended pref browser.usedOnWindows10.introURL
1553709176736	Marionette	DEBUG	Resetting recommended pref browser.urlbar.suggest.searches
1553709176737	Marionette	DEBUG	Resetting recommended pref datareporting.policy.dataSubmissionPolicyAccepted
1553709176737	Marionette	DEBUG	Resetting recommended pref dom.disable_beforeunload
1553709176737	Marionette	DEBUG	Resetting recommended pref dom.disable_open_during_load
1553709176737	Marionette	DEBUG	Resetting recommended pref dom.file.createInChild
1553709176737	Marionette	DEBUG	Resetting recommended pref dom.max_chrome_script_run_time
1553709176737	Marionette	DEBUG	Resetting recommended pref dom.max_script_run_time
1553709176737	Marionette	DEBUG	Resetting recommended pref extensions.getAddons.cache.enabled
1553709176737	Marionette	DEBUG	Resetting recommended pref extensions.webservice.discoverURL
1553709176737	Marionette	DEBUG	Resetting recommended pref network.http.prompt-temp-redirect
1553709176737	Marionette	DEBUG	Resetting recommended pref network.http.speculative-parallel-limit
1553709176737	Marionette	DEBUG	Resetting recommended pref security.fileuri.strict_origin_policy
1553709176737	Marionette	DEBUG	Resetting recommended pref security.notification_enable_delay
1553709176737	Marionette	DEBUG	Resetting recommended pref signon.autofillForms
1553709176737	Marionette	DEBUG	Resetting recommended pref signon.rememberSignons
1553709176738	Marionette	DEBUG	Resetting recommended pref toolkit.cosmeticAnimations.enabled
1553709176738	Marionette	DEBUG	Remote service is inactive

###!!! [Child][RunMessage] Error: Channel closing: too late to send/recv, messages will be lost

[GPU 10132
###!!! [Child][MessageChannel::SendAndWait] Error: Channel error: cannot send/recv

1553709177089	geckodriver::marionette	DEBUG	Browser process stopped: exit code: 0
1553709177186	webdriver::server	DEBUG	<- 200 OK {"value":null}
